Year,Month,Day,Source,Power
2018,11,5,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006, 0.063, 0.162, 0.374, 0.666, 0.719, 0.647, 0.441, 0.218, 0.081, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,6,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009, 0.074, 0.196, 0.512, 0.594, 0.687, 0.674, 0.572, 0.412, 0.21, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,7,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.072, 0.131, 0.219, 0.3, 0.317, 0.341, 0.301, 0.168, 0.035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,8,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.12, 0.328, 0.408, 0.442, 0.348, 0.221, 0.136, 0.081, 0.033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,9,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011, 0.099, 0.348, 0.605, 0.714, 0.74, 0.706, 0.594, 0.391, 0.198, 0.012, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,10,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.07, 0.159, 0.279, 0.372, 0.579, 0.602, 0.503, 0.315, 0.131, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,11,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019, 0.144, 0.376, 0.611, 0.69, 0.7, 0.658, 0.566, 0.419, 0.221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,12,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037, 0.172, 0.284, 0.359, 0.395, 0.352, 0.27, 0.176, 0.095, 0.026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,13,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026, 0.159, 0.373, 0.551, 0.594, 0.626, 0.608, 0.518, 0.332, 0.094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,14,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007, 0.052, 0.151, 0.287, 0.445, 0.464, 0.36, 0.269, 0.118, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,15,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009, 0.082, 0.187, 0.368, 0.474, 0.505, 0.475, 0.337, 0.144, 0.042, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,16,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017, 0.148, 0.322, 0.531, 0.612, 0.589, 0.517, 0.381, 0.191, 0.067, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,17,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.169, 0.38, 0.575, 0.655, 0.664, 0.613, 0.511, 0.356, 0.106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,18,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.062, 0.232, 0.358, 0.436, 0.426, 0.261, 0.137, 0.08, 0.023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,19,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.05, 0.117, 0.164, 0.256, 0.28, 0.218, 0.157, 0.057, 0.014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,20,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.02, 0.058, 0.18, 0.202, 0.16, 0.262, 0.331, 0.28, 0.077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,21,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.033, 0.107, 0.423, 0.446, 0.472, 0.521, 0.431, 0.296, 0.061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,22,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005, 0.086, 0.253, 0.432, 0.512, 0.276, 0.212, 0.153, 0.081, 0.016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,23,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006, 0.077, 0.218, 0.374, 0.519, 0.566, 0.605, 0.546, 0.394, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,24,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035, 0.222, 0.411, 0.597, 0.7, 0.706, 0.639, 0.475, 0.286, 0.119, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,25,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015, 0.057, 0.165, 0.459, 0.616, 0.583, 0.485, 0.258, 0.045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,26,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006, 0.153, 0.464, 0.599, 0.68, 0.691, 0.641, 0.516, 0.342, 0.098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,27,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.084, 0.204, 0.446, 0.572, 0.586, 0.484, 0.317, 0.214, 0.138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,28,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017, 0.22, 0.475, 0.633, 0.71, 0.721, 0.682, 0.579, 0.379, 0.078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,29,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012, 0.163, 0.381, 0.525, 0.57, 0.582, 0.537, 0.383, 0.207, 0.059, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,11,30,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.093, 0.208, 0.396, 0.688, 0.666, 0.567, 0.402, 0.151, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,1,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011, 0.116, 0.404, 0.623, 0.687, 0.688, 0.646, 0.542, 0.365, 0.077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,2,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018, 0.211, 0.425, 0.579, 0.65, 0.661, 0.598, 0.441, 0.216, 0.078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,3,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012, 0.177, 0.359, 0.497, 0.578, 0.553, 0.494, 0.493, 0.352, 0.111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,4,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007, 0.118, 0.318, 0.529, 0.644, 0.662, 0.622, 0.529, 0.376, 0.129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,5,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021, 0.261, 0.469, 0.596, 0.652, 0.658, 0.617, 0.523, 0.367, 0.126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,6,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, 0.283, 0.499, 0.627, 0.685, 0.694, 0.653, 0.559, 0.403, 0.148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,7,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026, 0.295, 0.504, 0.629, 0.689, 0.697, 0.654, 0.557, 0.396, 0.14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,8,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.051, 0.177, 0.428, 0.501, 0.541, 0.545, 0.452, 0.264, 0.056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,9,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.278, 0.486, 0.613, 0.673, 0.681, 0.638, 0.542, 0.382, 0.129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,10,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.284, 0.487, 0.61, 0.647, 0.61, 0.562, 0.504, 0.366, 0.093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,11,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.195, 0.423, 0.574, 0.646, 0.657, 0.611, 0.491, 0.24, 0.028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,12,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.064, 0.159, 0.257, 0.386, 0.568, 0.619, 0.515, 0.354, 0.098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,13,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021, 0.058, 0.164, 0.473, 0.397, 0.236, 0.12, 0.052, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,14,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043, 0.167, 0.295, 0.663, 0.7, 0.656, 0.552, 0.369, 0.077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,15,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.063, 0.156, 0.253, 0.353, 0.433, 0.491, 0.441, 0.197, 0.032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,16,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.055, 0.146, 0.245, 0.348, 0.377, 0.148, 0.073, 0.029, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,17,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.067, 0.34, 0.569, 0.646, 0.703, 0.658, 0.555, 0.385, 0.121, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,18,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013, 0.287, 0.509, 0.627, 0.682, 0.683, 0.63, 0.517, 0.33, 0.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,19,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023, 0.078, 0.155, 0.249, 0.638, 0.644, 0.54, 0.349, 0.084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,20,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037, 0.124, 0.278, 0.362, 0.456, 0.598, 0.508, 0.33, 0.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,21,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.25, 0.471, 0.616, 0.679, 0.685, 0.637, 0.527, 0.317, 0.064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,22,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005, 0.145, 0.41, 0.559, 0.651, 0.667, 0.631, 0.525, 0.287, 0.055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,23,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011, 0.264, 0.481, 0.613, 0.675, 0.68, 0.634, 0.529, 0.362, 0.114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,24,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013, 0.298, 0.51, 0.634, 0.691, 0.694, 0.648, 0.549, 0.386, 0.133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,25,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.07, 0.176, 0.265, 0.357, 0.405, 0.311, 0.198, 0.098, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,26,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.07, 0.196, 0.338, 0.415, 0.418, 0.377, 0.3, 0.128, 0.014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,27,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.195, 0.424, 0.559, 0.518, 0.444, 0.443, 0.394, 0.285, 0.094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,28,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.248, 0.462, 0.601, 0.664, 0.671, 0.622, 0.512, 0.329, 0.088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,29,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.051, 0.225, 0.556, 0.644, 0.661, 0.604, 0.482, 0.29, 0.072, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,30,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.147, 0.482, 0.632, 0.693, 0.701, 0.653, 0.548, 0.37, 0.124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2018,12,31,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023, 0.335, 0.529, 0.647, 0.7, 0.703, 0.655, 0.552, 0.379, 0.135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,1,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021, 0.324, 0.523, 0.644, 0.7, 0.705, 0.658, 0.555, 0.383, 0.136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,2,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, 0.327, 0.53, 0.653, 0.713, 0.716, 0.669, 0.566, 0.392, 0.141, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,3,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023, 0.316, 0.515, 0.637, 0.697, 0.702, 0.652, 0.535, 0.345, 0.099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,4,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019, 0.308, 0.518, 0.65, 0.711, 0.717, 0.669, 0.564, 0.39, 0.14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,5,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026, 0.338, 0.538, 0.659, 0.715, 0.718, 0.67, 0.565, 0.388, 0.137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,6,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029, 0.353, 0.552, 0.674, 0.73, 0.732, 0.682, 0.577, 0.404, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,7,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028, 0.341, 0.536, 0.656, 0.712, 0.717, 0.67, 0.566, 0.392, 0.139, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,8,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, 0.277, 0.508, 0.653, 0.708, 0.71, 0.662, 0.557, 0.381, 0.131, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,9,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029, 0.332, 0.536, 0.655, 0.712, 0.713, 0.663, 0.556, 0.38, 0.132, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,10,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033, 0.355, 0.552, 0.674, 0.735, 0.741, 0.694, 0.588, 0.408, 0.138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,11,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036, 0.366, 0.564, 0.686, 0.745, 0.748, 0.698, 0.588, 0.407, 0.136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,12,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035, 0.348, 0.542, 0.66, 0.719, 0.723, 0.673, 0.566, 0.388, 0.126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,13,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036, 0.33, 0.548, 0.675, 0.734, 0.736, 0.684, 0.575, 0.397, 0.132, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,14,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027, 0.28, 0.495, 0.642, 0.7, 0.702, 0.655, 0.552, 0.379, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,15,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007, 0.121, 0.332, 0.541, 0.657, 0.683, 0.633, 0.521, 0.332, 0.085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,16,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.052, 0.165, 0.297, 0.403, 0.566, 0.563, 0.43, 0.229, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,17,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.057, 0.159, 0.287, 0.415, 0.513, 0.506, 0.388, 0.213, 0.048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,18,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037, 0.328, 0.499, 0.555, 0.318, 0.502, 0.521, 0.312, 0.186, 0.052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,19,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007, 0.071, 0.138, 0.179, 0.29, 0.387, 0.257, 0.129, 0.04, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,20,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023, 0.058, 0.119, 0.23, 0.443, 0.534, 0.49, 0.346, 0.096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,21,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.111, 0.319, 0.628, 0.647, 0.625, 0.576, 0.489, 0.368, 0.134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,22,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038, 0.289, 0.399, 0.29, 0.272, 0.305, 0.233, 0.19, 0.152, 0.026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,23,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.025, 0.051, 0.097, 0.168, 0.307, 0.496, 0.436, 0.287, 0.052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,24,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.154, 0.482, 0.623, 0.681, 0.65, 0.593, 0.502, 0.319, 0.083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,25,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007, 0.104, 0.5, 0.648, 0.71, 0.715, 0.668, 0.565, 0.394, 0.148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,26,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.062, 0.344, 0.549, 0.684, 0.735, 0.737, 0.689, 0.586, 0.417, 0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,27,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.065, 0.324, 0.505, 0.665, 0.724, 0.741, 0.696, 0.592, 0.419, 0.166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,28,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032, 0.236, 0.514, 0.679, 0.753, 0.754, 0.703, 0.595, 0.418, 0.161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,29,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.03, 0.081, 0.126, 0.271, 0.641, 0.537, 0.176, 0.12, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,30,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006, 0.071, 0.271, 0.64, 0.705, 0.719, 0.664, 0.565, 0.389, 0.127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,1,31,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019, 0.053, 0.075, 0.11, 0.391, 0.583, 0.467, 0.209, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,1,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.153, 0.449, 0.612, 0.678, 0.688, 0.613, 0.42, 0.225, 0.043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,2,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017, 0.172, 0.497, 0.645, 0.603, 0.516, 0.472, 0.385, 0.206, 0.064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,3,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.086, 0.399, 0.595, 0.722, 0.785, 0.792, 0.741, 0.632, 0.457, 0.201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,4,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.141, 0.436, 0.613, 0.725, 0.778, 0.768, 0.698, 0.531, 0.349, 0.164, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,5,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.128, 0.404, 0.578, 0.684, 0.737, 0.74, 0.692, 0.591, 0.427, 0.193, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,6,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.127, 0.394, 0.565, 0.671, 0.721, 0.729, 0.684, 0.585, 0.424, 0.193, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,7,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031, 0.101, 0.214, 0.472, 0.717, 0.747, 0.7, 0.598, 0.435, 0.199, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,8,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.155, 0.42, 0.589, 0.694, 0.748, 0.752, 0.707, 0.607, 0.445, 0.211, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,9,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.163, 0.424, 0.596, 0.703, 0.757, 0.757, 0.709, 0.61, 0.45, 0.217, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,10,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.115, 0.25, 0.437, 0.548, 0.454, 0.442, 0.583, 0.515, 0.359, 0.164, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,11,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.058, 0.182, 0.453, 0.718, 0.729, 0.685, 0.586, 0.427, 0.202, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,12,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044, 0.241, 0.538, 0.68, 0.738, 0.743, 0.696, 0.596, 0.435, 0.207, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,13,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.172, 0.411, 0.593, 0.702, 0.757, 0.761, 0.714, 0.615, 0.454, 0.228, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,14,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.179, 0.429, 0.604, 0.712, 0.762, 0.762, 0.714, 0.614, 0.455, 0.231, 0.012, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,15,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.184, 0.416, 0.595, 0.711, 0.764, 0.766, 0.718, 0.618, 0.459, 0.235, 0.014, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,16,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.173, 0.425, 0.601, 0.711, 0.766, 0.769, 0.72, 0.616, 0.452, 0.225, 0.014, 0.0, 0.0, 0.0, 0.0, 0.0]"
2019,2,17,PV,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.204, 0.413, 0.582, 0.702, 0.763, 0.767, 0.721, 0.621, 0.459, 0.232, 0.015, 0.0, 0.0, 0.0, 0.0, 0.0]"
